,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2014-05-16,24121.740234375,-0.9993,0.127,0.763,0.11,24271.5390625,25375.630859375,23873.16015625,35700.0
2014-05-19,24363.05078125,-0.9998,0.139,0.766,0.095,24340.3203125,24448.470703125,24107.990234375,23500.0
2014-05-20,24376.880859375,-0.9995,0.133,0.758,0.109,24555.310546875,24587.16015625,24299.529296875,19000.0
2014-05-21,24298.01953125,-0.9996,0.13,0.768,0.102,24404.48046875,24419.5390625,24156.470703125,18000.0
2014-05-22,24374.400390625,-0.9995,0.105,0.817,0.078,24415.419921875,24524.759765625,24326.48046875,14500.0
2014-05-23,24693.349609375,-0.9998,0.135,0.767,0.098,24535.140625,24745.859375,24470.779296875,21200.0
2014-05-26,24716.880859375,-0.9992,0.118,0.783,0.098,24913.890625,25175.220703125,24433.900390625,21900.0
2014-05-27,24549.509765625,0.9086,0.11,0.774,0.116,24748.099609375,24777.310546875,24422.330078125,12600.0
2014-05-28,24556.08984375,-0.9961,0.097,0.816,0.087,24591.609375,24643.330078125,24488.810546875,15100.0
2014-05-29,24234.150390625,-0.9999,0.128,0.795,0.076,24523.130859375,24528.19921875,24206.5,16000.0
2014-05-30,24217.33984375,-0.9999,0.124,0.803,0.073,24300.990234375,24353.58984375,24163.619140625,14900.0
2014-06-02,24684.849609375,-0.9994,0.112,0.801,0.086,24368.9609375,24709.08984375,24270.19921875,14400.0
2014-06-03,24858.58984375,-0.9999,0.143,0.761,0.095,24729.220703125,24892.060546875,24626.970703125,21100.0
2014-06-04,24805.830078125,-0.9999,0.153,0.751,0.097,24909.029296875,24925.900390625,24773.9296875,14800.0
2014-06-05,25019.509765625,-0.9999,0.141,0.779,0.08,24828.380859375,25044.060546875,24644.880859375,17500.0
2014-06-06,25396.4609375,-0.9996,0.11,0.817,0.073,25204.94921875,25419.140625,25129.759765625,18100.0
2014-06-09,25580.2109375,-0.9999,0.146,0.763,0.091,25543.599609375,25644.76953125,25496.83984375,15300.0
2014-06-10,25583.689453125,-0.9998,0.141,0.77,0.09,25706.349609375,25711.109375,25347.330078125,13600.0
2014-06-11,25473.890625,-0.9999,0.169,0.744,0.087,25650.619140625,25735.869140625,25365.650390625,14000.0
2014-06-12,25576.2109375,-0.9999,0.141,0.786,0.073,25597.2109375,25611.3203125,25409.689453125,10200.0
2014-06-13,25228.169921875,-0.9999,0.143,0.762,0.096,25677.05078125,25688.310546875,25171.609375,14700.0
2014-06-16,25190.48046875,-0.999,0.118,0.784,0.098,25239.5,25268.41015625,25063.9296875,12000.0
2014-06-17,25521.189453125,-0.9963,0.111,0.786,0.104,25189.4609375,25545.880859375,25104.5,11300.0
2014-06-18,25246.25,-0.9998,0.146,0.752,0.102,25565.189453125,25609.279296875,25114.30078125,13200.0
2014-06-19,25201.80078125,-0.9997,0.127,0.781,0.092,25327.08984375,25425.849609375,25069.66015625,15200.0
2014-06-20,25105.509765625,-0.9997,0.138,0.755,0.107,25237.5390625,25276.310546875,25056.1796875,8800.0
2014-06-23,25031.3203125,-0.9992,0.104,0.815,0.081,25108.08984375,25197.5,24878.66015625,10200.0
2014-06-24,25368.900390625,-0.9999,0.139,0.772,0.089,25115.830078125,25414.689453125,25115.830078125,9700.0
2014-06-25,25313.740234375,-0.9998,0.123,0.8,0.077,25421.490234375,25427.80078125,25274.390625,7700.0
2014-06-26,25062.669921875,-0.9999,0.132,0.785,0.083,25217.689453125,25309.330078125,25021.23046875,10300.0
2014-06-27,25099.919921875,-0.9996,0.108,0.816,0.076,25132.080078125,25209.609375,25032.939453125,10100.0
2014-06-30,25413.779296875,-0.9998,0.129,0.784,0.087,25179.55078125,25460.9609375,25179.55078125,9500.0
2014-07-01,25516.349609375,-0.9999,0.154,0.756,0.09,25469.939453125,25571.900390625,25466.76953125,10600.0
2014-07-02,25841.2109375,-0.9998,0.135,0.77,0.095,25660.5703125,25864.529296875,25660.16015625,12300.0
2014-07-03,25823.75,-0.9999,0.159,0.751,0.09,25875.75,25999.080078125,25793.69921875,3700.0
2014-07-04,25962.060546875,-0.9996,0.126,0.776,0.098,25844.80078125,25981.509765625,25659.330078125,9500.0
2014-07-07,26100.080078125,-0.9997,0.134,0.764,0.103,26039.669921875,26123.55078125,25992.73046875,8900.0
2014-07-08,25582.109375,-0.998,0.089,0.842,0.07,26166.919921875,26190.439453125,25495.0390625,12700.0
2014-07-09,25444.810546875,-0.9999,0.139,0.777,0.084,25615.279296875,25683.970703125,25364.76953125,10500.0
2014-07-10,25372.75,-0.9999,0.14,0.771,0.089,25513.740234375,25920.4609375,25239.890625,16900.0
2014-07-11,25024.349609375,0.9996,0.096,0.769,0.135,25488.859375,25548.330078125,24978.330078125,18600.0
2014-07-14,25006.98046875,-0.9995,0.13,0.764,0.105,25093.16015625,25095.759765625,24892.0,11400.0
2014-07-15,25228.650390625,-0.9999,0.142,0.769,0.09,25100.900390625,25254.48046875,25020.3203125,8100.0
2014-07-16,25549.720703125,-0.9999,0.14,0.776,0.083,25322.169921875,25602.779296875,25246.75,9600.0
2014-07-17,25561.16015625,-0.9999,0.136,0.777,0.087,25540.919921875,25613.029296875,25494.4609375,21900.0
2014-07-18,25641.560546875,-0.9999,0.142,0.766,0.092,25558.48046875,25713.400390625,25441.240234375,8300.0
2014-07-21,25715.169921875,-0.9998,0.145,0.756,0.099,25776.5390625,25861.150390625,25677.7109375,7600.0
2014-07-22,26025.80078125,-0.9999,0.145,0.774,0.081,25784.48046875,26050.380859375,25780.390625,8500.0
2014-07-23,26147.330078125,-0.9999,0.159,0.752,0.088,26130.259765625,26188.640625,26000.400390625,8200.0
2014-07-24,26271.849609375,-0.9999,0.145,0.764,0.091,26188.5,26292.66015625,26077.69921875,7800.0
2014-07-25,26126.75,-0.9999,0.151,0.758,0.091,26257.140625,26300.169921875,26007.310546875,11100.0
2014-07-28,25991.23046875,-0.9998,0.132,0.785,0.084,26173.470703125,26181.830078125,25900.25,7400.0
2014-07-30,26087.419921875,-0.9999,0.163,0.736,0.101,26005.140625,26113.48046875,25850.0390625,9200.0
2014-07-31,25894.970703125,-0.9999,0.14,0.773,0.086,26105.890625,26118.880859375,25853.689453125,9200.0
2014-08-01,25480.83984375,-0.9999,0.14,0.776,0.084,25753.919921875,25862.6796875,25459.130859375,12700.0
2014-08-04,25723.16015625,-0.9997,0.132,0.768,0.1,25631.6796875,25754.419921875,25531.380859375,7400.0
2014-08-05,25908.009765625,-0.9999,0.136,0.788,0.077,25817.83984375,25928.3203125,25562.359375,8800.0
2014-08-06,25665.26953125,-0.9999,0.144,0.769,0.086,25892.55078125,25901.6796875,25621.849609375,6800.0
2014-08-07,25589.009765625,-0.9992,0.119,0.788,0.093,25668.7109375,25778.05078125,25526.05078125,7100.0
2014-08-08,25329.140625,-0.999,0.126,0.767,0.106,25406.869140625,25406.869140625,25232.8203125,7500.0
2014-08-11,25519.240234375,-0.9918,0.111,0.781,0.109,25476.869140625,25553.439453125,25437.05078125,6000.0
2014-08-12,25880.76953125,-0.9997,0.105,0.838,0.057,25703.779296875,25904.98046875,25645.7890625,8100.0
2014-08-13,25918.94921875,-0.9997,0.133,0.77,0.096,25861.470703125,25972.619140625,25791.7890625,8800.0
2014-08-14,26103.23046875,-0.9991,0.123,0.773,0.105,25948.30078125,26135.0,25945.349609375,10100.0
2014-08-18,26390.9609375,-0.9998,0.133,0.777,0.089,26123.689453125,26413.109375,26075.279296875,8200.0
2014-08-19,26420.669921875,-0.9998,0.133,0.776,0.091,26482.560546875,26530.669921875,26387.83984375,10400.0
2014-08-20,26314.2890625,-0.9993,0.122,0.775,0.103,26496.2890625,26504.51953125,26277.609375,8900.0
2014-08-21,26360.109375,-0.9997,0.124,0.787,0.09,26322.66015625,26464.80078125,26262.51953125,6500.0
2014-08-22,26419.55078125,-0.9998,0.133,0.777,0.09,26419.529296875,26508.26953125,26383.16015625,6700.0
2014-08-25,26437.01953125,-0.9825,0.087,0.834,0.079,26490.310546875,26630.740234375,26401.640625,10000.0
2014-08-26,26442.810546875,-0.9996,0.139,0.754,0.107,26349.869140625,26481.970703125,26314.890625,9500.0
2014-08-27,26560.150390625,-0.9992,0.113,0.797,0.09,26553.240234375,26599.119140625,26492.5,6600.0
2014-08-28,26638.109375,-0.999,0.12,0.781,0.098,26620.1796875,26674.380859375,26573.689453125,6700.0
2014-09-01,26867.55078125,-0.9997,0.127,0.78,0.093,26733.1796875,26900.30078125,26732.390625,9200.0
2014-09-02,27019.390625,-0.9998,0.133,0.776,0.091,26888.2109375,27082.849609375,26886.220703125,8000.0
2014-09-03,27139.939453125,-0.9995,0.127,0.772,0.101,27128.060546875,27225.849609375,27067.01953125,9700.0
2014-09-04,27085.9296875,-0.9981,0.113,0.785,0.102,27164.94921875,27169.119140625,26972.390625,7400.0
2014-09-05,27026.69921875,-0.9998,0.136,0.766,0.098,27127.259765625,27178.80078125,26920.560546875,7100.0
2014-09-08,27319.849609375,0.991,0.105,0.78,0.115,27145.119140625,27354.990234375,27144.560546875,7300.0
2014-09-09,27265.3203125,-0.9989,0.123,0.774,0.103,27316.4296875,27328.26953125,27177.08984375,7600.0
2014-09-10,27057.41015625,-0.9995,0.128,0.772,0.1,27230.939453125,27251.439453125,27018.109375,5900.0
2014-09-11,26995.869140625,-0.9998,0.143,0.761,0.095,27143.220703125,27150.779296875,26904.5,7600.0
2014-09-12,27061.0390625,-0.9998,0.122,0.795,0.082,27048.150390625,27096.869140625,26965.91015625,8000.0
2014-09-15,26816.560546875,-0.9952,0.114,0.782,0.104,26998.0703125,26998.0703125,26790.91015625,6000.0
2014-09-16,26492.509765625,0.9945,0.1,0.787,0.113,26854.900390625,26861.2890625,26464.029296875,9400.0
2014-09-17,26631.2890625,-0.6066,0.111,0.774,0.115,26627.2109375,26682.640625,26511.7109375,7600.0
2014-09-18,27112.2109375,-0.9991,0.116,0.786,0.098,26573.890625,27132.19921875,26503.080078125,7000.0
2014-09-19,27090.419921875,-0.9994,0.117,0.788,0.095,27139.390625,27247.169921875,27047.6796875,7300.0
2014-09-22,27206.740234375,-0.9992,0.121,0.781,0.098,27008.119140625,27254.80078125,26918.9296875,7100.0
2014-09-23,26775.689453125,-0.9997,0.132,0.77,0.098,27244.98046875,27256.869140625,26744.0703125,7900.0
2014-09-24,26744.689453125,-0.9995,0.127,0.772,0.101,26817.939453125,26844.69921875,26560.0,12300.0
2014-09-25,26468.359375,0.9956,0.102,0.783,0.114,26808.66015625,26814.19921875,26349.55078125,11000.0
2014-09-26,26626.3203125,-0.999,0.124,0.771,0.106,26429.30078125,26721.029296875,26220.490234375,10000.0
2014-09-29,26597.109375,-0.9971,0.118,0.771,0.111,26694.41015625,26715.76953125,26518.009765625,6500.0
2014-09-30,26630.509765625,-0.9997,0.14,0.752,0.107,26610.7109375,26851.330078125,26481.310546875,8200.0
2014-10-01,26567.990234375,-0.9972,0.105,0.802,0.094,26681.470703125,26683.69921875,26548.220703125,7900.0
2014-10-07,26271.970703125,-0.9983,0.12,0.772,0.107,26487.509765625,26570.380859375,26250.240234375,10200.0
2014-10-08,26246.7890625,-0.9995,0.131,0.766,0.103,26229.669921875,26338.310546875,26150.08984375,8600.0
2014-10-09,26637.279296875,-0.9951,0.115,0.775,0.109,26394.369140625,26688.69921875,26394.2109375,7500.0
2014-10-10,26297.380859375,-0.9994,0.129,0.765,0.106,26551.740234375,26555.919921875,26261.609375,9200.0
2014-10-13,26384.0703125,-0.9791,0.112,0.778,0.11,26275.0703125,26443.16015625,26092.689453125,6400.0
2014-10-14,26349.330078125,-0.9992,0.122,0.773,0.105,26537.419921875,26550.7890625,26212.009765625,11900.0
2014-10-16,25999.33984375,-0.9998,0.139,0.761,0.1,26260.349609375,26462.080078125,25933.98046875,10700.0
2014-10-17,26108.529296875,-0.9998,0.143,0.76,0.097,25950.0,26248.5390625,25910.76953125,9400.0
2014-10-20,26429.849609375,0.9997,0.094,0.775,0.131,26434.16015625,26517.900390625,26368.939453125,9300.0
2014-10-21,26575.650390625,0.9058,0.098,0.801,0.101,26552.44921875,26615.41015625,26407.0,8400.0
2014-10-22,26787.23046875,-0.9978,0.126,0.762,0.112,26782.5703125,26818.330078125,26712.2109375,6000.0
2014-10-27,26752.900390625,-0.9919,0.12,0.764,0.117,26959.5703125,26994.9609375,26726.83984375,6500.0
2014-10-28,26880.8203125,-0.9997,0.124,0.785,0.09,26788.73046875,26907.140625,26764.150390625,6800.0
2014-10-29,27098.169921875,-0.9998,0.135,0.77,0.094,27017.439453125,27126.30078125,26971.16015625,8100.0
2014-10-30,27346.330078125,-0.9976,0.11,0.791,0.099,27098.939453125,27390.599609375,27088.650390625,7000.0
2014-10-31,27865.830078125,-0.9998,0.124,0.787,0.088,27439.060546875,27894.3203125,27438.279296875,11600.0
2014-11-03,27860.380859375,-0.9985,0.13,0.747,0.122,27943.0390625,27969.8203125,27785.400390625,9500.0
2014-11-05,27915.880859375,-0.9997,0.136,0.768,0.096,27907.189453125,28010.390625,27857.650390625,8700.0
2014-11-07,27868.630859375,-0.9991,0.125,0.769,0.106,27902.7109375,27980.9296875,27739.560546875,10500.0
2014-11-10,27874.73046875,0.9857,0.109,0.774,0.117,27919.44921875,28027.9609375,27764.75,7900.0
2014-11-11,27910.060546875,-0.9967,0.12,0.766,0.114,27911.25,27996.919921875,27790.400390625,7000.0
2014-11-12,28008.900390625,-0.9992,0.132,0.755,0.113,27958.640625,28126.48046875,27958.640625,7000.0
2014-11-13,27940.640625,-0.9991,0.125,0.769,0.106,28048.560546875,28098.740234375,27822.69921875,8700.0
2014-11-14,28046.66015625,-0.9997,0.126,0.783,0.092,27949.5390625,28093.23046875,27912.900390625,9900.0
2014-11-17,28177.880859375,-0.9993,0.129,0.763,0.108,28018.6796875,28205.7109375,27921.33984375,6700.0
2014-11-18,28163.2890625,-0.9998,0.145,0.752,0.103,28209.029296875,28282.849609375,28119.94921875,7300.0
2014-11-19,28032.849609375,-0.9992,0.125,0.768,0.106,28193.900390625,28294.009765625,27963.509765625,6800.0
2014-11-20,28067.560546875,-0.9981,0.113,0.784,0.103,28100.83984375,28118.529296875,27915.23046875,8700.0
2014-11-21,28334.630859375,-0.9995,0.128,0.765,0.107,28100.099609375,28360.66015625,28038.400390625,10100.0
2014-11-24,28499.5390625,-0.9992,0.126,0.766,0.109,28413.009765625,28541.9609375,28394.48046875,9700.0
2014-11-25,28338.05078125,0.997,0.081,0.823,0.095,28520.759765625,28541.220703125,28217.5,10800.0
2014-11-26,28386.189453125,-0.9993,0.131,0.757,0.112,28321.580078125,28470.150390625,28261.310546875,8700.0
2014-11-27,28438.91015625,-0.9997,0.125,0.786,0.089,28397.80078125,28498.30078125,28307.580078125,11900.0
2014-11-28,28693.990234375,-0.9998,0.139,0.758,0.103,28490.7109375,28822.369140625,28483.990234375,14600.0
2014-12-01,28559.619140625,-0.9946,0.114,0.778,0.109,28748.220703125,28809.640625,28538.439453125,8300.0
2014-12-02,28444.009765625,-0.994,0.118,0.766,0.116,28522.4609375,28576.390625,28386.4609375,11200.0
2014-12-03,28442.7109375,-0.9999,0.135,0.783,0.082,28472.3203125,28504.650390625,28370.73046875,10100.0
2014-12-04,28562.8203125,-0.9991,0.111,0.798,0.091,28616.9296875,28808.779296875,28448.94921875,10400.0
2014-12-05,28458.099609375,-0.9991,0.123,0.769,0.108,28604.5,28651.75,28409.05078125,7700.0
2014-12-08,28119.400390625,-0.9883,0.111,0.776,0.113,28433.0,28494.849609375,28097.119140625,9500.0
2014-12-09,27797.009765625,-0.9997,0.139,0.754,0.107,28134.220703125,28157.529296875,27763.8203125,9600.0
2014-12-10,27831.099609375,-0.9968,0.133,0.736,0.131,27711.9609375,27905.25,27710.029296875,9900.0
2014-12-11,27602.009765625,-0.9997,0.126,0.779,0.095,27796.33984375,27796.33984375,27539.470703125,9800.0
2014-12-12,27350.6796875,-0.9996,0.123,0.787,0.09,27598.9609375,27692.3203125,27320.05078125,10900.0
2014-12-15,27319.560546875,-0.9997,0.138,0.754,0.108,27136.279296875,27392.1796875,27105.0390625,9100.0
2014-12-16,26781.439453125,-0.9996,0.122,0.785,0.092,27181.1796875,27199.369140625,26736.23046875,14300.0
2014-12-17,26710.130859375,-0.9998,0.136,0.776,0.088,26724.009765625,26871.91015625,26469.419921875,16600.0
2014-12-18,27126.5703125,-0.9996,0.125,0.781,0.094,27053.859375,27180.919921875,26900.5703125,11200.0
2014-12-19,27371.83984375,-0.9997,0.132,0.771,0.098,27292.55078125,27497.119140625,27292.140625,11800.0
2014-12-22,27701.7890625,-0.9971,0.123,0.765,0.113,27479.869140625,27725.26953125,27382.3203125,7400.0
2014-12-23,27506.4609375,-0.9996,0.135,0.759,0.105,27733.119140625,27851.099609375,27475.130859375,8600.0
2014-12-24,27208.609375,-0.9998,0.141,0.76,0.1,27530.259765625,27571.25,27146.51953125,10600.0
2014-12-30,27403.5390625,-0.9991,0.125,0.771,0.105,27478.30078125,27478.30078125,27312.2890625,6100.0
2014-12-31,27499.419921875,-0.9997,0.126,0.78,0.094,27358.30078125,27527.240234375,27346.0,6500.0
2015-01-02,27887.900390625,-0.9995,0.131,0.766,0.103,27521.279296875,27937.470703125,27519.259765625,7400.0
2015-01-05,27842.3203125,-0.9957,0.118,0.773,0.109,27978.4296875,28064.490234375,27786.849609375,9200.0
2015-01-06,26987.4609375,-0.9995,0.1,0.833,0.067,27694.23046875,27698.9296875,26937.060546875,14100.0
2015-01-07,26908.8203125,-0.9999,0.147,0.772,0.08,26983.4296875,27051.599609375,26776.119140625,12200.0
2015-01-08,27274.7109375,-0.9999,0.134,0.798,0.068,27178.76953125,27316.41015625,27101.939453125,8200.0
2015-01-09,27458.380859375,-0.9998,0.136,0.774,0.09,27404.189453125,27507.669921875,27119.630859375,11100.0
2015-01-12,27585.26953125,0.9979,0.102,0.779,0.119,27523.859375,27620.66015625,27323.740234375,7500.0
2015-01-13,27425.73046875,-0.9991,0.123,0.77,0.107,27611.560546875,27670.189453125,27324.580078125,7800.0
2015-01-14,27346.8203125,-0.9995,0.127,0.768,0.105,27432.140625,27512.80078125,27203.25,10200.0
2015-01-15,28075.55078125,-0.9993,0.122,0.775,0.102,27831.16015625,28194.609375,27703.69921875,16700.0
2015-01-16,28121.890625,-0.9995,0.119,0.793,0.088,28056.609375,28176.099609375,27945.310546875,12100.0
2015-01-19,28262.009765625,-0.9968,0.101,0.81,0.089,28249.83984375,28334.060546875,28197.359375,10900.0
2015-01-20,28784.669921875,-0.9998,0.134,0.775,0.091,28324.849609375,28829.2890625,28324.849609375,11100.0
2015-01-21,28888.859375,-0.9992,0.117,0.786,0.097,28843.08984375,28958.099609375,28792.5703125,15400.0
2015-01-22,29006.01953125,-0.9971,0.124,0.757,0.119,28957.7890625,29060.41015625,28892.23046875,11100.0
2015-01-23,29278.83984375,-0.9802,0.118,0.765,0.117,29189.44921875,29408.73046875,29165.560546875,11900.0
2015-01-27,29571.0390625,0.9998,0.094,0.761,0.145,29451.650390625,29618.58984375,29286.08984375,11300.0
2015-01-28,29559.1796875,-0.9997,0.137,0.756,0.107,29565.720703125,29786.3203125,29417.669921875,11200.0
2015-01-29,29681.76953125,-0.9995,0.116,0.794,0.09,29516.490234375,29740.630859375,29378.30078125,12700.0
2015-01-30,29182.94921875,-0.9999,0.129,0.797,0.074,29801.599609375,29844.16015625,29070.48046875,15800.0
2015-02-02,29122.26953125,0.9998,0.093,0.768,0.138,29143.630859375,29268.130859375,28958.51953125,18000.0
2015-02-03,29000.140625,-0.9998,0.131,0.782,0.088,29217.400390625,29253.060546875,28900.41015625,16600.0
2015-02-04,28883.109375,-0.9997,0.114,0.805,0.081,29129.849609375,29133.619140625,28824.6796875,15800.0
2015-02-05,28850.970703125,-0.9988,0.123,0.769,0.108,28912.380859375,29277.830078125,28753.2890625,12800.0
2015-02-06,28717.91015625,0.9935,0.107,0.774,0.119,28892.2109375,28922.849609375,28647.140625,11400.0
2015-02-09,28227.390625,-0.6677,0.129,0.739,0.132,28566.5,28566.5,28183.3203125,11700.0
2015-02-10,28355.619140625,-0.9983,0.121,0.771,0.109,28122.48046875,28633.720703125,28044.490234375,14600.0
2015-02-11,28533.970703125,-0.9916,0.105,0.796,0.099,28450.259765625,28618.91015625,28424.390625,13800.0
2015-02-12,28805.099609375,-0.9994,0.117,0.796,0.087,28650.25,28838.51953125,28406.25,13800.0
2015-02-13,29094.9296875,-0.9998,0.146,0.745,0.108,28888.990234375,29154.669921875,28835.69921875,17600.0
2015-02-16,29135.880859375,-0.9967,0.122,0.767,0.111,29170.76953125,29325.349609375,29083.400390625,10500.0
2015-02-18,29320.259765625,-0.9998,0.132,0.781,0.087,29136.0703125,29411.3203125,29126.91015625,11000.0
2015-02-19,29462.26953125,-0.9998,0.132,0.788,0.08,29434.91015625,29522.859375,29108.150390625,11900.0
2015-02-20,29231.41015625,-0.9999,0.148,0.765,0.087,29446.2109375,29462.08984375,29178.259765625,11500.0
2015-02-23,28975.109375,0.9999,0.094,0.747,0.159,29316.580078125,29362.9609375,28913.16015625,8800.0
2015-02-24,29004.66015625,-0.9998,0.132,0.781,0.087,29016.55078125,29130.669921875,28875.939453125,10200.0
2015-02-25,29007.990234375,-0.9993,0.109,0.803,0.088,29115.3203125,29269.830078125,28967.609375,8000.0
